scale,seed,reference_rho,policy,utility_ratio,mean_wait,backpressure,packets,backpressure_per_1k,final_regret
1.3,3,0.338975,ucp_gg1_feedback,0.9610452822442672,7.8920541874225805,46,7026,6.54711073156846,11.00814921140028
1.3,4,0.3420875,ucp,0.8464432535788933,10.54509844650796,481,10462,45.97591282737526,44.2772667687351
1.3,4,0.3420875,ucp_gg1,0.891124339978205,9.398982387766061,317,8392,37.77407054337464,31.39371441347828
1.3,4,0.3420875,ucp_gg1_feedback,0.9333773473306229,8.787924138984867,137,7154,19.150125803746157,19.210285668551535
1.3,5,0.3384,ucp,0.81247812428045,12.066374072486585,692,10578,65.41879372282095,53.049948275802535
1.3,5,0.3384,ucp_gg1,0.8946212790328406,9.46785453693764,248,8088,30.66271018793274,29.811645575893806
1.3,5,0.3384,ucp_gg1_feedback,0.9378796473363272,7.961046492876261,49,7036,6.964184195565663,17.57385096025297
1.3,6,0.34276249999999997,ucp,0.8390540713255111,10.722265546283035,601,10570,56.859035004730366,46.43637121520891
1.3,6,0.34276249999999997,ucp_gg1,0.8645270828152729,10.050207635894111,460,8752,52.55941499085923,39.08685807592218
1.3,6,0.34276249999999997,ucp_gg1_feedback,0.9211902757132449,8.614096560507383,164,7404,22.15018908698001,22.738304985332036
1.3,7,0.3424375,ucp,0.846523955873265,11.216739860454883,559,10706,52.21371193723146,43.68525609303495
1.3,7,0.3424375,ucp_gg1,0.941379499897612,8.485617026556474,125,8098,15.43591010125957,16.68567608609942
1.3,7,0.3424375,ucp_gg1_feedback,0.9563267527091545,7.653123122207714,45,7042,6.3902300482817385,12.43110612584968
1.3,8,0.3436625,ucp,0.7673904870775627,15.429410387050604,1190,10590,112.37016052880075,65.9617668456008
1.3,8,0.3436625,ucp_gg1,0.8779771132545392,12.401309866994158,591,8330,70.9483793517407,34.602390522244434
1.3,8,0.3436625,ucp_gg1_feedback,0.9130987126478349,11.65688739200681,386,7446,51.83991404781091,24.642854812294104
1.3,9,0.3473375,ucp,0.8102045179983053,13.849927687101873,965,10848,88.95648967551622,55.31470133577764
1.3,9,0.3473375,ucp_gg1,0.938164823584695,10.769049765677037,257,7588,33.86926726410121,18.02147384850383
1.3,9,0.3473375,ucp_gg1_feedback,0.9573867313414065,10.375931831177216,200,7136,28.026905829596412,12.419369544161782
1.3,10,0.3457875,ucp,0.813444699770535,11.686690668628168,634,10656,59.496996996997,53.70728013486621
1.3,10,0.3457875,ucp_gg1,0.8670704556036178,10.256967904296436,367,8298,44.227524704748134,38.26899729096539
1.3,10,0.3457875,ucp_gg1_feedback,0.9112230986331434,9.076707157045556,101,7114,14.197357323587292,25.557922532088355
1.3,11,0.3423125,ucp,0.8483041117164445,11.502201495212635,610,10374,58.800848274532484,42.481551127041655
1.3,11,0.3423125,ucp_gg1,0.9116559491408349,9.809530652372585,328,8182,40.0879980444879,24.74023756219654
1.3,11,0.3423125,ucp_gg1_feedback,0.9447534549171402,8.485242062216637,141,7406,19.038617337294085,15.471473591577478
1.6,0,0.4279,ucp,0.4688925941227273,31.517446340132672,3218,12832,250.7793017456359,174.78429121695655
1.6,0,0.4279,ucp_gg1,0.7012404232215174,23.058896454036347,2010,9752,206.11156685808038,98.32000136629904
